代號,名稱,年月日,報酬率％
2892,第一金,2019/07/17,0.4348
2892,第一金,2019/07/16,0.4367
2892,第一金,2019/07/15,0.2188
2892,第一金,2019/07/12,-0.2183
2892,第一金,2019/07/11,0.2188
2892,第一金,2019/07/10,0.6608
2892,第一金,2019/07/09,-0.2198
2892,第一金,2019/07/08,-0.4376
2892,第一金,2019/07/05,0.2193
2892,第一金,2019/07/04,0.2198
2892,第一金,2019/07/03,-0.2193
2892,第一金,2019/07/02,0.2198
2892,第一金,2019/07/01,-0.2193
2892,第一金,2019/06/28,0.2198
2892,第一金,2019/06/27,0.2203
2892,第一金,2019/06/26,0
2892,第一金,2019/06/25,0
2892,第一金,2019/06/24,0.8889
2892,第一金,2019/06/21,-0.8811
2892,第一金,2019/06/20,0
2892,第一金,2019/06/19,1.7937
2892,第一金,2019/06/18,0.4505
2892,第一金,2019/06/17,0
2892,第一金,2019/06/14,0.2257
2892,第一金,2019/06/13,0.9112
2892,第一金,2019/06/12,-1.3483
2892,第一金,2019/06/11,-2.1978
2892,第一金,2019/06/10,0.2203
2892,第一金,2019/06/06,0.8889
2892,第一金,2019/06/05,-0.4425
2892,第一金,2019/06/04,1.1186
2892,第一金,2019/06/03,-1.1062
2892,第一金,2019/05/31,0.6682
2892,第一金,2019/05/30,0.6726
2892,第一金,2019/05/29,0.4505
2892,第一金,2019/05/28,0.2257
2892,第一金,2019/05/27,0.2262
2892,第一金,2019/05/24,0.9132
2892,第一金,2019/05/23,-0.2278
2892,第一金,2019/05/22,-1.1261
2892,第一金,2019/05/21,1.6018
2892,第一金,2019/05/20,1.3921
2892,第一金,2019/05/17,0.2326
2892,第一金,2019/05/16,0
2892,第一金,2019/05/15,0.4673
2892,第一金,2019/05/14,-0.4651
2892,第一金,2019/05/13,-0.463
2892,第一金,2019/05/10,-0.4608
2892,第一金,2019/05/09,-0.9132
2892,第一金,2019/05/08,-0.2278
2892,第一金,2019/05/07,0.6881
2892,第一金,2019/05/06,-0.9091
2892,第一金,2019/05/03,0
2892,第一金,2019/05/02,-0.2268
2892,第一金,2019/04/30,0.6849
2892,第一金,2019/04/29,1.3889
2892,第一金,2019/04/26,0
2892,第一金,2019/04/25,0.4651
2892,第一金,2019/04/24,0.4673
2892,第一金,2019/04/23,0.2342
2892,第一金,2019/04/22,-0.9281
2892,第一金,2019/04/19,0.9368
2892,第一金,2019/04/18,0
2892,第一金,2019/04/17,0.2347
2892,第一金,2019/04/16,0
2892,第一金,2019/04/15,0
2892,第一金,2019/04/12,0
2892,第一金,2019/04/11,0
2892,第一金,2019/04/10,0.2353
2892,第一金,2019/04/09,0.4728
2892,第一金,2019/04/08,-0.2358
2892,第一金,2019/04/03,0.4739
2892,第一金,2019/04/02,0
2892,第一金,2019/04/01,0
2892,第一金,2019/03/29,0.2375
2892,第一金,2019/03/28,-0.237
2892,第一金,2019/03/27,0
2892,第一金,2019/03/26,0.9569
2892,第一金,2019/03/25,-0.9479
2892,第一金,2019/03/22,0
2892,第一金,2019/03/21,0
2892,第一金,2019/03/20,0.4762
2892,第一金,2019/03/19,0
2892,第一金,2019/03/18,0.7194
2892,第一金,2019/03/15,-0.4773
2892,第一金,2019/03/14,-0.2381
2892,第一金,2019/03/13,0
2892,第一金,2019/03/12,0.9615
2892,第一金,2019/03/11,-0.2398
2892,第一金,2019/03/08,-0.4773
2892,第一金,2019/03/07,0.2392
2892,第一金,2019/03/06,0.4808
2892,第一金,2019/03/05,-0.716
2892,第一金,2019/03/04,0.7212
2892,第一金,2019/02/27,0
2892,第一金,2019/02/26,0
2892,第一金,2019/02/25,0
2892,第一金,2019/02/22,0.4831
2892,第一金,2019/02/21,0.4854
2892,第一金,2019/02/20,0.2433
2892,第一金,2019/02/19,-0.2427
2892,第一金,2019/02/18,0.4878
2892,第一金,2019/02/15,-0.4854
2892,第一金,2019/02/14,0
2892,第一金,2019/02/13,0
2892,第一金,2019/02/12,0.9804
2892,第一金,2019/02/11,0
2892,第一金,2019/01/30,0.2457
2892,第一金,2019/01/29,0.2463
2892,第一金,2019/01/28,0.2469
2892,第一金,2019/01/25,0.2475
2892,第一金,2019/01/24,0.4975
2892,第一金,2019/01/23,-0.7407
2892,第一金,2019/01/22,0.4963
2892,第一金,2019/01/21,-0.2475
2892,第一金,2019/01/18,0.7481
2892,第一金,2019/01/17,0.25
2892,第一金,2019/01/16,-0.7444
2892,第一金,2019/01/15,-0.2475
2892,第一金,2019/01/14,0
2892,第一金,2019/01/11,0
2892,第一金,2019/01/10,0
2892,第一金,2019/01/09,1.2531
2892,第一金,2019/01/08,-0.25
2892,第一金,2019/01/07,0.7557
2892,第一金,2019/01/04,-0.2513
2892,第一金,2019/01/03,0.5051
2892,第一金,2019/01/02,-1
2912,統一超,2022/12/30,0.1842
2912,統一超,2022/12/29,0.3697
2912,統一超,2022/12/28,0.1852
2912,統一超,2022/12/27,0.5587
2912,統一超,2022/12/26,0.1866
2912,統一超,2022/12/23,-1.4706
2912,統一超,2022/12/22,0.7407
2912,統一超,2022/12/21,0.3717
2912,統一超,2022/12/20,-0.5545
2912,統一超,2022/12/19,0.1852
2912,統一超,2022/12/16,-1.2797
2912,統一超,2022/12/15,0
2912,統一超,2022/12/14,1.8622
2912,統一超,2022/12/13,-1.105
2912,統一超,2022/12/12,-0.5495
2912,統一超,2022/12/09,-0.1828
2912,統一超,2022/12/08,0.9225
2912,統一超,2022/12/07,2.2642
2912,統一超,2022/12/06,-0.5629
2912,統一超,2022/12/05,-0.5597
2912,統一超,2022/12/02,-2.011
2912,統一超,2022/12/01,0.367
2912,統一超,2022/11/30,1.4898
2912,統一超,2022/11/29,1.5123
2912,統一超,2022/11/28,-0.1887
2912,統一超,2022/11/25,0
2912,統一超,2022/11/24,0.189
2912,統一超,2022/11/23,0.5703
2912,統一超,2022/11/22,-0.9416
2912,統一超,2022/11/21,0.1887
2912,統一超,2022/11/18,1.145
2912,統一超,2022/11/17,0
2912,統一超,2022/11/16,-0.7576
2912,統一超,2022/11/15,-1.1236
2912,統一超,2022/11/14,1.7143
2912,統一超,2022/11/11,0
2912,統一超,2022/11/10,-0.9434
2912,統一超,2022/11/09,0.9524
2912,統一超,2022/11/08,0
2912,統一超,2022/11/07,0
2912,統一超,2022/11/04,-0.7561
2912,統一超,2022/11/03,-1.4898
2912,統一超,2022/11/02,-0.5556
2912,統一超,2022/11/01,0.7463
2912,統一超,2022/10/31,0.3745
2912,統一超,2022/10/28,0.565
2912,統一超,2022/10/27,-1.3011
2912,統一超,2022/10/26,0.9381
2912,統一超,2022/10/25,-1.1132
2912,統一超,2022/10/24,-0.1852
2912,統一超,2022/10/21,-0.7353
2912,統一超,2022/10/20,0.369
2912,統一超,2022/10/19,-1.0949
2912,統一超,2022/10/18,0.7353
2912,統一超,2022/10/17,-1.2704
2912,統一超,2022/10/14,-1.7825
2912,統一超,2022/10/13,1.4467
2912,統一超,2022/10/12,3.1716
2912,統一超,2022/10/11,-2.5455
2912,統一超,2022/10/07,-0.5425
2912,統一超,2022/10/06,-0.1805
2912,統一超,2022/10/05,-2.2928
2912,統一超,2022/10/04,-0.1761
2912,統一超,2022/10/03,0.531
2912,統一超,2022/09/30,-1.2238
2912,統一超,2022/09/29,0.8818
2912,統一超,2022/09/28,0.8897
2912,統一超,2022/09/27,1.2613
2912,統一超,2022/09/26,2.0221
2912,統一超,2022/09/23,-1.4493
2912,統一超,2022/09/22,-1.7794
2912,統一超,2022/09/21,1.2613
2912,統一超,2022/09/20,2.0221
2912,統一超,2022/09/19,0.5545
2912,統一超,2022/09/16,-3.22
2912,統一超,2022/09/15,-0.7105
2912,統一超,2022/09/14,-2.087
2912,統一超,2022/09/13,0.1742
2912,統一超,2022/09/12,1.4134
2912,統一超,2022/09/08,1.982
2912,統一超,2022/09/07,-0.5376
2912,統一超,2022/09/06,0.3597
2912,統一超,2022/09/05,2.3941
2912,統一超,2022/09/02,1.1173
2912,統一超,2022/09/01,0.1866
2912,統一超,2022/08/31,-1.2891
2912,統一超,2022/08/30,-0.5495
2912,統一超,2022/08/29,0.3676
2912,統一超,2022/08/26,-0.5484
2912,統一超,2022/08/25,-0.5455
2912,統一超,2022/08/24,-0.1815
2912,統一超,2022/08/23,-1.0772
2912,統一超,2022/08/22,0.3604
2912,統一超,2022/08/19,0
2912,統一超,2022/08/18,0.726
2912,統一超,2022/08/17,-1.2545
2912,統一超,2022/08/16,-0.1789
2912,統一超,2022/08/15,-0.3565
2912,統一超,2022/08/12,-0.1779
2912,統一超,2022/08/11,0.3571
2912,統一超,2022/08/10,-0.7092
2912,統一超,2022/08/09,0.8945
2912,統一超,2022/08/08,0.1792
2912,統一超,2022/08/05,2.5735
2912,統一超,2022/08/04,-1.6275
2912,統一超,2022/08/03,0.3515
2912,統一超,2022/08/02,0.708
2912,統一超,2022/08/01,-0.1767
2912,統一超,2022/07/29,-0.7018
2912,統一超,2022/07/28,-2.2298
2912,統一超,2022/07/27,-2.1812
2912,統一超,2022/07/26,0.1681
2912,統一超,2022/07/25,0
2912,統一超,2022/07/22,4.386
2912,統一超,2022/07/21,0.1757
2912,統一超,2022/07/20,0.53
2912,統一超,2022/07/19,-1.7361
2912,統一超,2022/07/18,0.3484
2912,統一超,2022/07/15,0.8787
2912,統一超,2022/07/14,1.6071
2912,統一超,2022/07/13,0.9009
2912,統一超,2022/07/12,0.3617
2912,統一超,2022/07/11,0.363
2912,統一超,2022/07/08,-0.3617
2912,統一超,2022/07/07,0.363
2912,統一超,2022/07/06,-0.3617
2912,統一超,2022/07/05,0.363
2912,統一超,2022/07/04,0.9158
2912,統一超,2022/07/01,0.1835
2912,統一超,2022/06/30,0
2912,統一超,2022/06/29,1.1132
2912,統一超,2022/06/28,-0.9191
2912,統一超,2022/06/27,-0.5484
2912,統一超,2022/06/24,1.4842
2912,統一超,2022/06/23,1.6981
2912,統一超,2022/06/22,0.7605
2912,統一超,2022/06/21,1.3487
2912,統一超,2022/06/20,-0.5747
2912,統一超,2022/06/17,-1.3233
2912,統一超,2022/06/16,-0.5639
2912,統一超,2022/06/15,0.9488
2912,統一超,2022/06/14,0.1901
2912,統一超,2022/06/13,-0.3788
2912,統一超,2022/06/10,-0.3774
2912,統一超,2022/06/09,-0.5629
2912,統一超,2022/06/08,0
2912,統一超,2022/06/07,-0.3738
2912,統一超,2022/06/06,1.711
2912,統一超,2022/06/02,-1.3133
2912,統一超,2022/06/01,-3.2668
2912,統一超,2022/05/31,2.6071
2912,統一超,2022/05/30,-0.3711
2912,統一超,2022/05/27,0
2912,統一超,2022/05/26,0.3724
2912,統一超,2022/05/25,1.7045
2912,統一超,2022/05/24,0.7634
2912,統一超,2022/05/23,-3.4991
2912,統一超,2022/05/20,-2.3381
2912,統一超,2022/05/19,3.154
2912,統一超,2022/05/18,3.0593
2912,統一超,2022/05/17,-0.947
2912,統一超,2022/05/16,-0.3774
2912,統一超,2022/05/13,1.5326
2912,統一超,2022/05/12,-1.3233
2912,統一超,2022/05/11,-0.3766
2912,統一超,2022/05/10,-0.5618
2912,統一超,2022/05/09,-2.9091
2912,統一超,2022/05/06,-1.0791
2912,統一超,2022/05/05,0.1802
2912,統一超,2022/05/04,-0.5376
2912,統一超,2022/05/03,2.011
2912,統一超,2022/04/29,-0.1825
2912,統一超,2022/04/28,-0.1821
2912,統一超,2022/04/27,-0.1818
2912,統一超,2022/04/26,1.1029
2912,統一超,2022/04/25,0.1842
2912,統一超,2022/04/22,0
2912,統一超,2022/04/21,-0.5495
2912,統一超,2022/04/20,2.2472
2912,統一超,2022/04/19,-1.2939
2912,統一超,2022/04/18,0.9328
2912,統一超,2022/04/15,0.3745
2912,統一超,2022/04/14,-0.7435
2912,統一超,2022/04/13,1.5094
2912,統一超,2022/04/12,-0.3759
2912,統一超,2022/04/11,0.7576
2912,統一超,2022/04/08,0.5714
2912,統一超,2022/04/07,-0.7561
2912,統一超,2022/04/06,0.5703
2912,統一超,2022/04/01,0
2912,統一超,2022/03/31,0.1905
2912,統一超,2022/03/30,0.5747
2912,統一超,2022/03/29,0.578
2912,統一超,2022/03/28,-1.1429
2912,統一超,2022/03/25,-0.7561
2912,統一超,2022/03/24,1.7308
2912,統一超,2022/03/23,-0.1919
2912,統一超,2022/03/22,0.3854
2912,統一超,2022/03/21,0.5814
2912,統一超,2022/03/18,-1.1494
2912,統一超,2022/03/17,0.3846
2912,統一超,2022/03/16,-0.5736
2912,統一超,2022/03/15,0.5769
2912,統一超,2022/03/14,-1.1407
2912,統一超,2022/03/11,-1.6822
2912,統一超,2022/03/10,0.9434
2912,統一超,2022/03/09,1.5326
2912,統一超,2022/03/08,0
2912,統一超,2022/03/07,-1.6949
2912,統一超,2022/03/04,0.5682
2912,統一超,2022/03/03,0
2912,統一超,2022/03/02,0.3802
2912,統一超,2022/03/01,0.5736
2912,統一超,2022/02/25,0.5769
2912,統一超,2022/02/24,-0.9524
2912,統一超,2022/02/23,0.1908
2912,統一超,2022/02/22,0
2912,統一超,2022/02/21,-0.1905
2912,統一超,2022/02/18,0.1908
2912,統一超,2022/02/17,-1.3183
2912,統一超,2022/02/16,0.1887
2912,統一超,2022/02/15,1.5326
2912,統一超,2022/02/14,-1.1364
2912,統一超,2022/02/11,-0.189
2912,統一超,2022/02/10,0.5703
2912,統一超,2022/02/09,-0.7547
2912,統一超,2022/02/08,1.3384
2912,統一超,2022/02/07,-1.3208
2912,統一超,2022/01/26,-0.1883
2912,統一超,2022/01/25,-0.7477
2912,統一超,2022/01/24,-0.3724
2912,統一超,2022/01/21,0
2912,統一超,2022/01/20,-1.105
2912,統一超,2022/01/19,0.9294
2912,統一超,2022/01/18,0.7491
2912,統一超,2022/01/17,-0.7435
2912,統一超,2022/01/14,-1.1029
2912,統一超,2022/01/13,0
2912,統一超,2022/01/12,-0.7299
2912,統一超,2022/01/11,0
2912,統一超,2022/01/10,0.9208
2912,統一超,2022/01/07,-1.0929
2912,統一超,2022/01/06,-0.1818
2912,統一超,2022/01/05,0.365
2912,統一超,2022/01/04,0.1828
2912,統一超,2022/01/03,0
2912,統一超,2021/12/30,0
2912,統一超,2021/12/29,0.1832
2912,統一超,2021/12/28,-0.365
2912,統一超,2021/12/27,-0.1821
2912,統一超,2021/12/24,0.5495
2912,統一超,2021/12/23,0.3676
2912,統一超,2021/12/22,-1.2704
2912,統一超,2021/12/21,1.2868
2912,統一超,2021/12/20,-1.0909
2912,統一超,2021/12/17,0.7326
2912,統一超,2021/12/16,1.1111
2912,統一超,2021/12/15,-0.9174
2912,統一超,2021/12/14,-0.1832
2912,統一超,2021/12/13,-0.9074
2912,統一超,2021/12/10,-0.5415
2912,統一超,2021/12/09,0.7273
2912,統一超,2021/12/08,-0.5425
2912,統一超,2021/12/07,0
2912,統一超,2021/12/06,0.5455
2912,統一超,2021/12/03,-0.9009
2912,統一超,2021/12/02,0.3617
2912,統一超,2021/12/01,2.7881
2912,統一超,2021/11/30,-3.0631
2912,統一超,2021/11/29,-0.8929
2912,統一超,2021/11/26,-1.5817
2912,統一超,2021/11/25,-0.3503
2912,統一超,2021/11/24,0.7055
2912,統一超,2021/11/23,-1.7331
2912,統一超,2021/11/22,-1.7036
2912,統一超,2021/11/19,0.5137
2912,統一超,2021/11/18,0
2912,統一超,2021/11/17,0.5164
2912,統一超,2021/11/16,0.1724
2912,統一超,2021/11/15,0
2912,統一超,2021/11/12,0.1727
2912,統一超,2021/11/11,-0.1724
2912,統一超,2021/11/10,-0.1721
2912,統一超,2021/11/09,1.2195
2912,統一超,2021/11/08,1.0563
2912,統一超,2021/11/05,0.8881
2912,統一超,2021/11/04,0.8961
2912,統一超,2021/11/03,-1.0638
2912,統一超,2021/11/02,0.1776
2912,統一超,2021/11/01,0.1779
2912,統一超,2021/10/29,-0.3546
2912,統一超,2021/10/28,0
2912,統一超,2021/10/27,-0.5291
2912,統一超,2021/10/26,0
2912,統一超,2021/10/25,-1.3913
2912,統一超,2021/10/22,2.1314
2912,統一超,2021/10/21,-1.7452
2912,統一超,2021/10/20,-0.5208
2912,統一超,2021/10/19,0
2912,統一超,2021/10/18,-0.6897
2912,統一超,2021/10/15,1.5762
2912,統一超,2021/10/14,0.5282
2912,統一超,2021/10/13,0
2912,統一超,2021/10/12,-1.0453
2912,統一超,2021/10/08,0.7018
2912,統一超,2021/10/07,1.2433
2912,統一超,2021/10/06,0.8961
2912,統一超,2021/10/05,1.087
2912,統一超,2021/10/04,0
2912,統一超,2021/10/01,-1.4286
2912,統一超,2021/09/30,0
2912,統一超,2021/09/29,0.1789
2912,統一超,2021/09/28,-0.1786
2912,統一超,2021/09/27,0.1789
2912,統一超,2021/09/24,-0.1786
2912,統一超,2021/09/23,0.9009
2912,統一超,2021/09/22,-0.1799
2912,統一超,2021/09/17,0.361
2912,統一超,2021/09/16,-0.3597
2912,統一超,2021/09/15,0
2912,統一超,2021/09/14,0.9074
2912,統一超,2021/09/13,0.3643
2912,統一超,2021/09/10,1.105
2912,統一超,2021/09/09,-0.7313
2912,統一超,2021/09/08,1.6729
2912,統一超,2021/09/07,-0.5367
2912,統一超,2021/09/06,0.3591
2912,統一超,2021/09/03,0
2912,統一超,2021/09/02,0.1799
2912,統一超,2021/09/01,-2.627
2912,統一超,2021/08/31,0
2912,統一超,2021/08/30,0.3515
2912,統一超,2021/08/27,0.708
2912,統一超,2021/08/26,-2.5862
2912,統一超,2021/08/25,-0.3436
2912,統一超,2021/08/24,1.0417
2912,統一超,2021/08/23,0.6993
2912,統一超,2021/08/20,-0.1745
2912,統一超,2021/08/19,-0.8651
2912,統一超,2021/08/18,0
2912,統一超,2021/08/17,1.049
2912,統一超,2021/08/16,1.5986
2912,統一超,2021/08/13,-1.0545
2912,統一超,2021/08/12,0.1761
2912,統一超,2021/08/11,1.4286
2912,統一超,2021/08/10,0
2912,統一超,2021/08/09,-0.885
2912,統一超,2021/08/06,-1.9097
2912,統一超,2021/08/05,-0.1733
2912,統一超,2021/08/04,0.1736
2912,統一超,2021/08/03,1.9469
2912,統一超,2021/08/02,0.713
2912,統一超,2021/07/30,2.3723
2912,統一超,2021/07/29,1.6698
2912,統一超,2021/07/28,0.5597
2912,統一超,2021/07/27,0.7519
2912,統一超,2021/07/26,0.3774
2912,統一超,2021/07/23,0.3788
2912,統一超,2021/07/22,0.1898
2912,統一超,2021/07/21,0.9579
2912,統一超,2021/07/20,-1.1364
2912,統一超,2021/07/19,0.5714
2912,統一超,2021/07/16,0.9615
2912,統一超,2021/07/15,-0.1919
2912,統一超,2021/07/14,-0.3824
2912,統一超,2021/07/13,0.9653
2912,統一超,2021/07/12,-0.5758
2912,統一超,2021/07/09,-0.3824
2912,統一超,2021/07/08,0
2912,統一超,2021/07/07,0.5769
2912,統一超,2021/07/06,0.1927
2912,統一超,2021/07/05,-0.3839
2912,統一超,2021/07/02,-0.1916
2912,統一超,2021/07/01,-0.7605
2912,統一超,2021/06/30,0
2912,統一超,2021/06/29,0.7663
2912,統一超,2021/06/28,-0.3817
2912,統一超,2021/06/25,0
2912,統一超,2021/06/24,-0.3802
2912,統一超,2021/06/23,0.7663
2912,統一超,2021/06/22,-0.5714
2912,統一超,2021/06/21,0.9615
2912,統一超,2021/06/18,-0.3831
2912,統一超,2021/06/17,-0.5714
2912,統一超,2021/06/16,0.1908
2912,統一超,2021/06/15,-0.9452
2912,統一超,2021/06/11,0
2912,統一超,2021/06/10,0.1894
2912,統一超,2021/06/09,0.3802
2912,統一超,2021/06/08,0.3817
2912,統一超,2021/06/07,-0.5693
2912,統一超,2021/06/04,-1.1257
2912,統一超,2021/06/03,-0.7449
2912,統一超,2021/06/02,0.7505
2912,統一超,2021/06/01,0.7561
2912,統一超,2021/05/31,0.9542
2912,統一超,2021/05/28,1.1583
2912,統一超,2021/05/27,-0.956
2912,統一超,2021/05/26,-1.1342
2912,統一超,2021/05/25,0
2912,統一超,2021/05/24,-1.306
2912,統一超,2021/05/21,-0.1862
2912,統一超,2021/05/20,-1.2868
2912,統一超,2021/05/19,0
2912,統一超,2021/05/18,1.8727
2912,統一超,2021/05/17,-1.6575
2912,統一超,2021/05/14,2.6465
2912,統一超,2021/05/13,1.5355
2912,統一超,2021/05/12,-3.3395
2912,統一超,2021/05/11,-0.9191
2912,統一超,2021/05/10,0.369
2912,統一超,2021/05/07,0.9311
2912,統一超,2021/05/06,0.3738
2912,統一超,2021/05/05,-0.3724
2912,統一超,2021/05/04,-0.9225
2912,統一超,2021/05/03,0
2912,統一超,2021/04/29,-0.7326
2912,統一超,2021/04/28,-0.1828
2912,統一超,2021/04/27,-0.3643
2912,統一超,2021/04/26,0.3656
2912,統一超,2021/04/23,-0.3643
2912,統一超,2021/04/22,0.1825
2912,統一超,2021/04/21,-0.9042
2912,統一超,2021/04/20,0.5455
2912,統一超,2021/04/19,0.365
2912,統一超,2021/04/16,0.3663
2912,統一超,2021/04/15,-0.1828
2912,統一超,2021/04/14,-0.1825
2912,統一超,2021/04/13,0.5505
2912,統一超,2021/04/12,-0.7286
2912,統一超,2021/04/09,0.7339
2912,統一超,2021/04/08,-0.3656
2912,統一超,2021/04/07,-0.1825
2912,統一超,2021/04/06,-0.5445
2912,統一超,2021/04/01,1.2868
2912,統一超,2021/03/31,-2.8571
2912,統一超,2021/03/30,0.7194
2912,統一超,2021/03/29,0.361
2912,統一超,2021/03/26,0
2912,統一超,2021/03/25,0.7273
2912,統一超,2021/03/24,0
2912,統一超,2021/03/23,1.2891
2912,統一超,2021/03/22,-0.5495
2912,統一超,2021/03/19,-1.087
2912,統一超,2021/03/18,-0.5405
2912,統一超,2021/03/17,0
2912,統一超,2021/03/16,0.726
2912,統一超,2021/03/15,-1.6071
2912,統一超,2021/03/12,0.3584
2912,統一超,2021/03/11,0
2912,統一超,2021/03/10,1.4545
2912,統一超,2021/03/09,0.7326
2912,統一超,2021/03/08,0.9242
2912,統一超,2021/03/05,-0.5515
2912,統一超,2021/03/04,0
2912,統一超,2021/03/03,2.6415
2912,統一超,2021/03/02,1.145
2912,統一超,2021/02/26,-2.2388
2912,統一超,2021/02/25,0.9416
2912,統一超,2021/02/24,0.1887
2912,統一超,2021/02/23,-0.1883
2912,統一超,2021/02/22,0.1887
2912,統一超,2021/02/19,-0.3759
2912,統一超,2021/02/18,-1.4815
2912,統一超,2021/02/17,0.7463
2912,統一超,2021/02/05,-0.3717
2912,統一超,2021/02/04,0.3731
2912,統一超,2021/02/03,-1.107
2912,統一超,2021/02/02,0.3704
2912,統一超,2021/02/01,1.1236
2912,統一超,2021/01/29,-1.1111
2912,統一超,2021/01/28,0.1855
2912,統一超,2021/01/27,0.9363
2912,統一超,2021/01/26,-0.1869
2912,統一超,2021/01/25,0.3752
2912,統一超,2021/01/22,-1.2963
2912,統一超,2021/01/21,1.5038
2912,統一超,2021/01/20,0.7576
2912,統一超,2021/01/19,-0.565
2912,統一超,2021/01/18,-0.188
2912,統一超,2021/01/15,-0.1876
2912,統一超,2021/01/14,-0.9294
2912,統一超,2021/01/13,0.1862
2912,統一超,2021/01/12,-0.9225
2912,統一超,2021/01/11,-0.7326
2912,統一超,2021/01/08,0.738
2912,統一超,2021/01/07,0
2912,統一超,2021/01/06,-0.3676
2912,統一超,2021/01/05,1.3035
2912,統一超,2021/01/04,0.7505
2912,統一超,2020/12/31,-0.5597
2912,統一超,2020/12/30,1.9011
2912,統一超,2020/12/29,0
2912,統一超,2020/12/28,0
2912,統一超,2020/12/25,0
2912,統一超,2020/12/24,0
2912,統一超,2020/12/23,-0.7547
2912,統一超,2020/12/22,-1.1194
2912,統一超,2020/12/21,0
2912,統一超,2020/12/18,0
2912,統一超,2020/12/17,-0.3717
2912,統一超,2020/12/16,0.7491
2912,統一超,2020/12/15,0.1876
2912,統一超,2020/12/14,0
2912,統一超,2020/12/11,0
2912,統一超,2020/12/10,-0.1873
2912,統一超,2020/12/09,0.7547
2912,統一超,2020/12/08,-0.7491
2912,統一超,2020/12/07,-0.3731
2912,統一超,2020/12/04,0.5629
2912,統一超,2020/12/03,0.566
2912,統一超,2020/12/02,-1.1194
2912,統一超,2020/12/01,3.4749
2912,統一超,2020/11/30,-5.1282
2912,統一超,2020/11/27,-0.365
2912,統一超,2020/11/26,0.5505
2912,統一超,2020/11/25,-0.1832
2912,統一超,2020/11/24,0
2912,統一超,2020/11/23,0.3676
2912,統一超,2020/11/20,0.369
2912,統一超,2020/11/19,0
2912,統一超,2020/11/18,0.9311
2912,統一超,2020/11/17,-0.5556
2912,統一超,2020/11/16,0.5587
2912,統一超,2020/11/13,-0.5556
2912,統一超,2020/11/12,0.1855
2912,統一超,2020/11/11,2.8626
2912,統一超,2020/11/10,1.1583
2912,統一超,2020/11/09,0.1934
2912,統一超,2020/11/06,-1.3359
2912,統一超,2020/11/05,0
2912,統一超,2020/11/04,-1.1321
2912,統一超,2020/11/03,0.3788
2912,統一超,2020/11/02,2.3256
2912,統一超,2020/10/30,-1.5267
2912,統一超,2020/10/29,-1.6886
2912,統一超,2020/10/28,0.947
2912,統一超,2020/10/27,-1.4925
2912,統一超,2020/10/26,-0.9242
2912,統一超,2020/10/23,0.5576
2912,統一超,2020/10/22,0.9381
2912,統一超,2020/10/21,0
2912,統一超,2020/10/20,-1.2963
2912,統一超,2020/10/19,0
2912,統一超,2020/10/16,0.9346
2912,統一超,2020/10/15,-2.3723
2912,統一超,2020/10/14,-0.1821
2912,統一超,2020/10/13,-0.363
2912,統一超,2020/10/12,0.1818
2912,統一超,2020/10/08,0.7326
2912,統一超,2020/10/07,0
2912,統一超,2020/10/06,2.2472
2912,統一超,2020/10/05,1.5209
2912,統一超,2020/09/30,0.3817
2912,統一超,2020/09/29,0.5758
2912,統一超,2020/09/28,0.7737
2912,統一超,2020/09/25,2.1739
2912,統一超,2020/09/24,-3.4351
2912,統一超,2020/09/23,-0.9452
2912,統一超,2020/09/22,0
2912,統一超,2020/09/21,0.5703
2912,統一超,2020/09/18,-0.3788
2912,統一超,2020/09/17,-0.189
2912,統一超,2020/09/16,-0.5639
2912,統一超,2020/09/15,-0.1876
2912,統一超,2020/09/14,0.3766
2912,統一超,2020/09/11,-0.5618
2912,統一超,2020/09/10,0.7547
2912,統一超,2020/09/09,-1.487
2912,統一超,2020/09/08,1.5094
2912,統一超,2020/09/07,0.7605
2912,統一超,2020/09/04,-0.1898
2912,統一超,2020/09/03,-0.9398
2912,統一超,2020/09/02,-1.4815
2912,統一超,2020/09/01,0
2912,統一超,2020/08/31,-0.1848
2912,統一超,2020/08/28,-1.2774
2912,統一超,2020/08/27,-0.3636
2912,統一超,2020/08/26,1.476
2912,統一超,2020/08/25,0
2912,統一超,2020/08/24,0
2912,統一超,2020/08/21,0.1848
2912,統一超,2020/08/20,-1.6364
2912,統一超,2020/08/19,0.1821
2912,統一超,2020/08/18,0.1825
2912,統一超,2020/08/17,-0.7246
2912,統一超,2020/08/14,-0.8977
2912,統一超,2020/08/13,-0.3578
2912,統一超,2020/08/12,1.2681
2912,統一超,2020/08/11,0.3636
2912,統一超,2020/08/10,0.7326
2912,統一超,2020/08/07,-0.5464
2912,統一超,2020/08/06,0.3656
2912,統一超,2020/08/05,1.2545
2912,統一超,2020/08/04,2.1978
2912,統一超,2020/08/03,-2.5
2912,統一超,2020/07/31,-1.9264
2912,統一超,2020/07/30,0.1754
2912,統一超,2020/07/29,0.3521
2912,統一超,2020/07/28,-0.5254
2912,統一超,2020/07/27,-0.8681
2912,統一超,2020/07/24,-0.6897
2912,統一超,2020/07/23,-0.3436
2912,統一超,2020/07/22,0.692
2912,統一超,2020/07/21,-0.6873
2912,統一超,2020/07/20,0.3448
2912,統一超,2020/07/17,0.346
2912,統一超,2020/07/16,1.049
2912,統一超,2020/07/15,-0.5217
2912,統一超,2020/07/14,-0.1736
