年月日,1101.TW,1102.TW,1216.TW,1301.TW,1303.TW,1326.TW,1402.TW,1476.TW,1590.TW,1605.TW,1722.TW,1802.TW,2002.TW,2105.TW,2201.TW,2204.TW,2207.TW,2227.TW,2301.TW,2303.TW,2308.TW,2311.TW,2317.TW,2323.TW,2324.TW,2325.TW,2327.TW,2330.TW,2331.TW,2337.TW,2344.TW,2345.TW,2347.TW,2349.TW,2352.TW,2353.TW,2354.TW,2356.TW,2357.TW,2363.TW,2371.TW,2376.TW,2377.TW,2379.TW,2382.TW,2388.TW,2395.TW,2401.TW,2408.TW,2409.TW,2412.TW,2448.TW,2454.TW,2474.TW,2475.TW,2492.TW,2498.TW,2603.TW,2609.TW,2610.TW,2615.TW,2618.TW,2633.TW,2801.TW,2823.TW,2880.TW,2881.TW,2882.TW,2883.TW,2884.TW,2885.TW,2886.TW,2887.TW,2888.TW,2890.TW,2891.TW,2892.TW,2912.TW,3008.TW,3009.TW,3012.TW,3034.TW,3037.TW,3045.TW,3231.TW,3474.TW,3481.TW,3673.TW,3697.TW,3711.TW,4904.TW,4938.TW,5854.TW,5871.TW,5876.TW,5880.TW,6004.TW,6116.TW,6239.TW,6415.TW,6505.TW,6669.TW,6770.TW,8046.TW,8078.TW,8454.TW,9904.TW,9910.TW
2014-06-23,0.010921,0.006903,0.017621,0.0292,0.029987,0.024752999999999997,0.009297,0.0,0.0,0.0,0.0,0.0,0.023582000000000002,0.011132999999999999,0.0,0.0,0.011314999999999999,0.000679,0.008101,0.013188,0.031854,0.017895,0.081738,0.0,0.00762,0.011087,0.0,0.227833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005437,0.0,0.017457,0.0,0.0,0.0,0.0,0.0,0.016888,0.0,0.0057269999999999995,0.0,0.0,0.007794,0.027808000000000003,0.0,0.056436,0.015615,0.0,0.0,0.007632,0.0,0.0,0.0,0.0,0.0,0.0,0.005642,0.0,0.009355,0.023875,0.026829000000000002,0.00987,0.00857,0.011893,0.018593,0.008921,0.0,0.007791,0.021173,0.009727,0.010097,0.016682,0.0,0.0,0.0,0.0,0.012707999999999999,0.0,0.013047,0.008262,0.0,0.0,0.0,0.008276,0.007403999999999999,0.0,0.0,0.0,0.007446,0.0,0.0,0.0,0.0,0.010959000000000002,0.0,0.0,0.0,0.0,0.0,0.00738,0.0
2014-12-22,0.010257,0.006626999999999999,0.016810000000000002,0.024681,0.025907,0.021204999999999998,0.008853999999999999,0.0,0.0,0.0,0.0,0.0,0.024586,0.009973,0.0,0.0,0.014194,0.000582,0.005718999999999999,0.012868999999999998,0.028595000000000002,0.018135,0.083168,0.0,0.0,0.010504,0.0,0.251218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006891,0.0,0.017898,0.0,0.0,0.0,0.0,0.0,0.015552999999999999,0.0,0.005506,0.0,0.00197,0.009558,0.026543,0.0,0.05042,0.013009,0.0,0.0,0.007280999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0055379999999999995,0.0,0.009189000000000001,0.026602999999999998,0.027096,0.010568,0.009686,0.011024,0.018045,0.008058,0.0,0.008444,0.022568,0.010188,0.010383,0.017467999999999997,0.0,0.0,0.0,0.0,0.01278,0.0,0.011143,0.010384,0.0,0.0,0.0,0.008317,0.009346,0.0,0.0,0.0,0.007522,0.0,0.0,0.0,0.0,0.009492,0.0,0.0,0.0,0.0,0.0,0.007641,0.0
2015-09-21,0.008777,0.006004000000000001,0.021294,0.027013,0.027081,0.024192,0.009193,0.008007,0.0,0.0,0.0,0.0,0.019539,0.007974,0.0,0.0,0.012067000000000001,0.00046600000000000005,0.005571,0.010798,0.025429,0.017876,0.092342,0.0,0.0,0.009916000000000001,0.0,0.246147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008134,0.0,0.015774,0.0,0.0,0.0,0.0,0.0,0.013012,0.0,0.005959,0.0,0.00122,0.007709000000000001,0.029062,0.0,0.031595,0.019891000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006803,0.0,0.009198,0.031075,0.029243,0.010182,0.011698,0.010537000000000001,0.018477,0.00797,0.0,0.008184,0.023718,0.011139,0.009064,0.022607,0.0,0.0,0.0,0.0,0.013531,0.0,0.004244,0.008556000000000001,0.0,0.0,0.0,0.008799,0.012979000000000001,0.0,0.0,0.0,0.008694,0.0,0.0,0.0,0.0,0.011121,0.0,0.0,0.0,0.0,0.0,0.010139,0.0
2016-06-20,0.0077529999999999995,0.004642,0.023423,0.028443999999999997,0.025792000000000002,0.026674000000000003,0.00688,0.004602,0.0,0.0,0.0,0.0,0.019468,0.009366,0.0,0.0,0.00953,0.0,0.007073,0.010909,0.025093,0.016884,0.081628,0.0,0.006454,0.008538,0.0,0.29739899999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006051,0.0,0.015028,0.0,0.0,0.0,0.0,0.0,0.011877,0.0,0.00635,0.0,0.001154,0.006156,0.032354,0.0,0.025102000000000003,0.013373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006712,0.0,0.009359,0.021577000000000002,0.022336,0.008187,0.010802,0.008602,0.019879,0.007866999999999999,0.0,0.006797,0.020960999999999997,0.011509,0.010406,0.022569,0.0,0.0,0.0,0.0,0.014521,0.0,0.004682,0.006855,0.0,0.0,0.0,0.009023999999999999,0.009807,0.0,0.0,0.0,0.008625,0.0,0.0,0.0,0.0,0.012367999999999999,0.0,0.0,0.0,0.0,0.0,0.008558,0.0
2017-06-19,0.006793006793006794,0.003731003731003731,-0.00454020454020454,0.027438027438027437,0.04568602568602569,0.02469002469002469,0.005969005969005969,0.0,0.0,0.0,0.0,0.0,0.018716018716018717,-0.015262215262215263,0.0,0.0,0.009648009648009648,0.0,0.00660900660900661,0.009045009045009045,0.02228802228802229,0.015428015428015427,0.1188970988970989,0.0,-0.016898216898216897,0.006877006877006877,0.0,0.31864631864631865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00583100583100583,0.0,0.012343012343012343,0.0,0.0,0.0,0.0,0.0,0.01163901163901164,0.0,-0.017126217126217126,0.0,0.001332001332001332,0.026942006942006946,0.003306803306803309,0.0,0.023249023249023247,0.01672601672601673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033760033760033763,0.006051006051006051,0.006359006359006359,0.008429008429008428,0.041040021040021045,0.043587023587023585,0.007178007178007179,0.010393010393010393,0.02924700924700925,0.01672101672101672,0.007782007782007782,0.0,0.0056760056760056755,0.04192002192002192,0.011527011527011528,-0.012665212665212667,0.04973002973002973,0.0,0.0,0.0,0.0,-0.01098021098021098,0.0,0.0,0.027681007681007685,0.0,0.0,0.0,-0.014581214581214582,0.03095101095101095,0.0,0.0,0.0,0.008367008367008367,0.0,0.0,0.0,0.0,0.009463009463009464,0.0,0.0,0.0,0.0,0.0,-0.015255215255215256,0.0
2018-03-19,0.007999992000008001,-0.018335226109218335,0.019496980503019498,0.02879197120802879,0.04686597313402687,0.02784597215402785,0.006183993816006184,0.0,0.0,0.0,0.0,0.0,0.016964983035016964,-0.01689122755321689,0.0,0.0,0.0,0.0,-0.01707922736521708,0.030386989613010392,-0.005133239311205132,0.0166009833990166,0.0805679194320806,0.0,0.0049759950240049755,0.0064759935240064756,0.0,0.3741276458723542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005025994974005027,0.0,0.011214988785011214,0.0,0.0,0.0,0.0,0.0,0.009254990745009255,0.0,-0.01759222685221759,0.0,0.022472997527002478,0.00695999304000696,0.024078975921024086,0.0,0.04684897315102685,0.03541798458201542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027459972540027464,-0.016416228028216417,0.006769993230006772,0.008396991603008398,0.021631978368021634,0.02433897566102434,0.028542991457008546,0.010754989245010754,0.008854991145008855,0.015976984023015978,0.027840992159007847,0.0,0.0063909936090063915,0.022240977759022243,0.031198988801011202,0.009762990237009763,0.021377978622021378,0.0,0.0,0.0,0.0,-0.012547231897212548,0.0,0.0,0.006531993468006532,0.0,0.0,0.0,-0.015418229026215417,0.008476991523008478,0.0,0.007125992874007127,0.0,0.028702991297008706,0.0,0.0,0.0,0.0,0.009544990455009545,0.0,0.0,0.0,0.0,0.0,-0.016357228087216357,0.0
2018-04-18,0.008319000000000002,-0.015994,0.040177000000000004,0.050788000000000014,0.04788200000000001,0.04813300000000001,0.006304000000000001,0.0,0.0,0.0,0.0,0.0,0.017163,-0.014805000000000002,0.0,0.0,0.0,0.0,-0.014796000000000004,0.030794000000000005,0.015515000000000003,0.017974000000000004,0.07727600000000001,0.0,0.004825,0.0,0.011591000000000002,0.36010300000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014933000000000002,0.0,0.011436000000000002,0.0,0.0,0.0,0.0,0.0,0.008497000000000001,0.0,-0.015503000000000003,0.0,0.0024340000000000004,-0.013389000000000002,0.025565000000000004,0.0,0.04963200000000001,0.015843000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028630000000000005,-0.014026000000000004,0.006989,0.008714000000000001,0.021506,0.044201000000000004,0.028543000000000006,0.011496000000000001,0.009212000000000001,0.016343000000000003,0.007985,0.0,0.006333000000000001,0.04267100000000001,0.011581000000000001,0.01003,0.021342000000000003,0.0,0.0,0.0,0.0,0.010333000000000004,0.0,0.0,-0.014074000000000003,0.0,0.0,0.0,0.007380000000000001,-0.012091000000000001,0.0,0.0069900000000000006,0.0,0.008903000000000001,0.0,0.0,0.0,0.0,0.009949000000000001,0.0,0.0,0.0,0.0,0.0,-0.014004000000000003,0.0
2018-04-30,0.009237027711083135,-0.015430986292958882,0.04106406319218958,0.051777095331286,0.048623085869257614,0.04958908876726631,0.006774020322060967,0.0,0.0,0.0,0.0,0.0,0.018045054135162407,-0.014589983769951312,0.0,0.0,0.0,0.0,-0.014697984093952284,0.03155803467410403,0.014890044670134012,0.0,0.07622522867568604,0.0,0.005012015036045109,0.0,0.031913035739107226,0.35436900310700936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01494198482595448,0.0,0.01219103657310972,0.0,0.0,0.0,0.0,0.0,0.00892902678708036,0.0,-0.015314985944957837,0.0,0.0026510079530238594,0.0068940206820620464,0.026647079941239823,0.0,0.05093409280227841,0.014682044046132138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017066991200973606,-0.013708981126943385,0.007587022761068284,0.009174027522082568,0.022898068694206086,0.026269078807236425,0.02950502851508555,0.012366037098111293,0.01003203009609029,0.01754905264715794,0.008448025344076033,0.0,0.006758020274060822,0.04401607204821616,0.012244036732110197,0.010187030561091683,0.0203780611341834,0.0,0.0,0.0,0.0,0.010768032304096913,0.0,0.0,-0.014037982113946346,0.0,0.0,0.0,0.007696023088069264,-0.011755975267925807,0.0,0.007676023028069085,0.0,0.00940202820608462,0.0,0.0,0.0,0.0,0.010549031647094942,0.0,0.0,0.0,0.0,0.0,-0.013961981885945662,0.0
2018-12-22,0.03027396917809247,0.025210984367046902,0.04188993433019701,0.05156390530828408,0.027633917098248705,0.0501449095652713,0.02723697828906514,0.0,0.0,0.0,0.0,0.0,0.019645941062176816,-0.015173014480956561,0.0,0.0,0.0,0.0,0.005727982816051551,0.008694973915078256,-0.0017600547198358442,0.0,0.05623983128050616,0.0,0.0,0.0,0.028446974659076026,0.35199994400016804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015626013121960637,0.0,0.009377971866084401,0.0,0.0,0.0,0.0,0.0,-0.011140026579920264,0.0,-0.01470301589095233,0.0,-0.018361004916985252,0.007054978835063496,0.026686919939240182,0.0,0.021603935188194437,0.010867967396097812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004174987475037575,0.0070089789730630805,0.007456977629067113,0.00983797048608854,0.022444932665202005,0.02426892719321842,0.00887897336307991,0.033436959689120936,0.011063966808099577,0.038225945322164036,0.008579974260077219,0.0,0.006982979051062848,0.02356592930221209,0.012572962281113157,0.03134796595610213,0.021484935545193363,0.0,0.0,0.0,0.0,0.011241966274101178,0.0,0.0,-0.014402016793949621,0.0,0.0,-0.007067038798883608,0.0075079774760675715,-0.013637019088942737,0.0,0.007433977698066906,0.007906976279071162,0.010401968794093618,0.0,0.0,0.0,0.0,0.01017196948409155,0.0,0.0,0.0,0.0,0.0,-0.014431016706949884,0.0
2019-03-18,0.030473989526010478,0.02551599448400552,0.04158897841102159,0.05153496846503154,0.02646497353502647,0.028951971048028952,0.027319992680007323,0.0,0.0,0.0,0.0,0.0,0.01898898101101899,-0.015155004844995159,0.0,0.0,0.007377992622007379,0.0,0.0057529942470057535,0.008096991903008098,0.019825980174019826,0.0,0.05192594807405193,0.0,0.0,0.0,0.00830899169100831,0.35147364852635143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010318009681990321,0.0,0.0,0.0,0.0,0.0,-0.01073600926399074,0.0,0.005775994224005776,0.0,-0.018321001678998326,0.006181993818006182,0.025034974965025034,0.0,0.004945975054024946,-0.009672010327989677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004431995568004433,0.006825993174006826,0.007232992767007234,0.03003098996901004,0.02004997995002005,0.02193697806302194,0.00852999147000853,0.03411498588501412,0.032211987788012215,0.03821198178801821,0.008374991625008377,0.0,0.006871993128006873,0.022833977166022836,0.012393987606012395,0.010201989798010203,0.02846697153302847,0.0,0.0,0.0,0.0,0.010748989251010749,0.0,0.0,-0.014731005268994735,0.0,0.0,-0.0072210127789872226,0.007000992999007001,-0.013824006175993827,0.0,0.008379991620008381,0.008643991356008643,0.03048498951501049,0.0,0.0,0.0,0.0,0.010107989892010108,0.0,0.0,0.0,0.0,0.0,-0.013652006347993656,0.0
2019-06-24,0.011710011710011708,0.0244968244968245,0.023197023197023197,0.032325032325032324,0.026260026260026256,0.02822002822002822,0.02593682593682594,0.0,0.0,0.0,0.0,0.0,0.03631783631783632,-0.015627995627995633,0.0,0.0,0.009600009600009599,0.0,0.005593005593005592,-0.010887990887990893,0.038492838492838494,0.0,0.054057054057054056,0.0,0.0,0.0,-0.013842993842993846,0.34973334973334974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010733990733990739,0.0,0.0,0.0,0.0,0.0,0.009535009535009534,0.0,0.0056840056840056835,0.0,-0.01831599831599832,0.004764004764004764,0.025178025178025174,0.0,0.027012027012027012,-0.010352990352990359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023772823772823776,0.007487007487007487,0.006252006252006251,0.028665828665828667,0.018849018849018847,0.01953901953901954,0.0076840076840076835,0.03394183394183394,0.03055583055583056,0.03773883773883774,0.008305008305008304,0.0,0.00783000783000783,0.022328022328022328,0.012799012799012797,0.010009010009010007,0.0023700223700223663,0.0,0.0,0.0,0.0,0.01141001141001141,0.0,0.0,0.0,0.0,0.0,-0.007549987549987553,-0.012712992712992716,-0.013942993942993948,0.0,0.008846008846008845,0.02821982821982822,0.029140829140829144,0.0,0.0,0.0,0.0,0.009423009423009424,0.0,0.0,0.0,0.0,0.0,0.005913005913005913,0.004775004775004774
2019-09-23,0.011004022008044017,0.005828011656023312,0.021687043374086747,0.02754005508011016,0.02324004648009296,0.0029020458040916047,-0.013262986525973054,0.0,0.0,0.0,0.0,0.0,0.016781033562067126,-0.015277990555981115,0.0,0.0,0.0288740177480355,0.0,0.0059850119700239415,-0.011244982489964984,0.03827603655207311,0.0,0.051726103452206906,0.0,0.0,0.0,-0.014687989375978755,0.366497732995466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008571017142034286,0.0,0.0,0.0,0.0,0.0,0.00871501743003486,0.0,0.0059150118300236604,0.0,0.002199004398008796,0.0,0.024617049234098468,0.0,0.052894065788131585,-0.010164980329960664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004388008776017553,0.007858015716031433,0.006437012874025749,0.03116802233604468,0.018885037770075542,0.01893203786407573,0.007508015016030032,0.03703003406006812,0.03207702415404831,0.038351036702073404,0.00821701643403287,0.006388012776025553,0.007513015026030052,0.022233044466088932,0.012695025390050782,-0.01040198080396161,0.02490404980809962,0.0,0.0,0.0,0.0,0.0106750213500427,0.0,0.0,0.0,0.0,0.0,0.014248028496056993,-0.013179986359972723,-0.013925987851975706,0.0,0.008987017974035949,0.030499020998042,0.03116102232204465,0.0,0.0,0.0,0.0,-0.011691983383966771,0.0,0.0,0.0,0.0,0.0,0.025970011940023883,0.004462008924017848
2020-06-22,0.030816978366043274,0.0053879892240215515,0.018383963232073537,0.0024829550340899273,0.019475961048077903,-0.002821034357931289,-0.01411901176197648,0.0,0.0,0.0,0.0,0.0,0.013622972754054493,-0.016543006913986177,0.0,0.0,0.011810976378047244,0.0,0.005992988014023972,0.029470981058037887,0.019421961156077684,0.0,0.07080889838220324,0.0,0.0,0.0,0.02985698028603943,0.42545918908162184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008921982156035686,0.0,0.0,0.0,0.0,0.0,0.009916980166039667,0.0,0.005978988042023916,0.0,0.001473997052005896,0.0,0.02296295407409185,0.0,0.06313191373617252,0.008796982406035188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01593600812798375,0.006591986816026367,0.005249989500021,0.009663980672038656,0.016935966128067744,0.018672962654074688,0.006892986214027571,0.03640596718806563,0.010870978258043482,0.018175963648072703,0.007145985708028584,0.005471989056021888,0.006163987672024655,0.01948396103207793,0.011841976316047366,0.008958982082035835,0.04180995638008724,0.0,0.0,0.0,0.0,-0.010655018689962626,0.0,0.0,0.0,0.0,0.0,0.0323489753020494,-0.014332011335977333,0.027105985788028426,0.0,0.008248983502032995,-0.012088015823968356,0.01031497937004126,0.0,0.0,0.0,0.0,-0.013270013459973085,0.00371499257001486,0.0,0.0,0.0,0.0,0.0,-0.01648400703198594
2020-09-21,0.029719000000000002,0.004535,-0.005736000000000005,-0.0016860000000000035,0.016028,-0.005970000000000003,0.0047339999999999995,0.0,0.0,0.0,0.0,0.0,0.011781999999999999,-0.016811000000000003,0.0,0.0,0.009737,0.0,0.004588999999999999,0.03427,0.019083000000000003,0.0,0.062855,0.0,0.0,0.0,0.027499000000000003,0.510275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028352000000000002,0.0,0.0,0.0,0.0,0.008279,0.029531,0.0,0.0056110000000000005,0.0,-0.018804000000000005,0.0,0.018972,0.0,0.06136300000000001,0.006194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016949000000000006,0.005422,0.0,0.008012,0.014256,0.015005999999999999,0.005515,0.014432,0.009764,0.034173,0.006216,0.0,0.005255999999999999,0.015443,0.009704,0.0067610000000000005,0.016076999999999998,0.0,0.0,0.0,0.0,0.007448,0.0,0.0,0.0,0.0,0.0,0.009677999999999999,-0.015489000000000003,0.025803000000000003,0.0,0.007724,-0.013890000000000003,0.008836,0.0,0.0,0.0,0.004782,-0.014452000000000003,0.0026190000000000002,0.0,0.0,0.0,0.0,0.0,-0.016548000000000004
2020-12-21,0.02871098257803485,0.004002991994016012,0.01304197391605217,0.017554964890070225,0.01565196869606261,0.01397697204605591,0.004474991050017901,0.0,0.0,0.0,0.0,0.0,0.012341975316049369,-0.01661600676798647,0.0,0.0,0.008103983792032417,0.0,0.0,0.04246195507608985,0.0419729560540879,0.0,0.04295191409617182,0.0,0.0,0.0,0.009045981908036186,0.5194180011639977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027248985502029,0.0,0.0,0.0,0.0,0.027841984316031375,0.028538982922034162,0.0,0.005926988146023709,0.0,-0.01840200319599361,0.0,0.01690196619606761,0.0,0.06197491605016791,-0.013958012083975836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017408005183989637,-0.01544400911198178,0.0,0.00690998618002764,0.01357197285605429,0.033879972240055525,0.005111989776020449,0.012192975614048775,0.009249981500037002,0.013032973934052134,0.005514988970022061,0.0,0.004724990550018901,0.014210971578056847,0.00854398291203418,-0.013890012219975562,-0.006498027003945993,0.0,0.0,0.007501984996030009,0.0,0.006592986814026373,0.0,0.0,0.0,0.0,0.0,0.01085497829004342,-0.016071007857984286,0.005338989322021357,0.0,0.008413983172033656,-0.014655010689978622,0.0077389845220309575,0.0,0.0,0.0,0.02614398771202458,-0.014615010769978464,0.0023899952200095603,0.0,0.0,0.0,0.0,0.0,0.003490993018013965
2021-03-22,0.007788000000000001,0.0036620000000000003,-0.008236000000000005,0.016923,0.015125999999999999,0.013161,0.004168,0.0,0.005346999999999999,0.0,0.0,0.0,0.011094,0.002904,0.0,0.0,0.006507,0.0,0.0,0.039754000000000005,0.04195600000000001,0.0,0.052962999999999996,0.0,0.0,0.0,0.00904,0.526765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029471000000000004,0.0,0.0,0.0,0.0,0.027683000000000003,0.008472,0.0,0.00523,0.0,0.0015279999999999998,0.0,-0.005133000000000006,0.0,0.06653900000000001,0.005304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017690000000000004,-0.015999000000000003,0.0,0.006273,0.033874,0.013157,0.0,0.011057999999999998,0.00897,0.012012,0.004829,0.0,0.0,0.013733,0.007752,-0.014550000000000004,-0.007998000000000005,0.0,0.0,0.031024000000000003,0.0,-0.014314000000000004,0.0,0.0,0.0,0.0,0.0,0.013118000000000001,-0.016384000000000003,0.005254999999999999,0.0,0.028401000000000003,-0.015296000000000004,0.006964000000000001,0.0,0.0,0.0,0.025031000000000005,0.004867,-0.017514000000000005,0.0,0.0022919999999999998,0.0,0.0,0.0,0.0031190000000000002
2021-06-21,0.008994991005008994,0.003918996081003919,-0.010311234133210313,0.016729983270016728,0.015725984274015725,0.01225298774701225,0.00417099582900417,0.0,0.00486999513000487,0.0,0.0,0.0,0.03455898544101456,0.0,0.0,0.0,-0.01607722836721608,0.0,0.0,0.04107297892702107,0.041867978132021866,0.0,0.06499995500004499,0.0,0.0,0.0,0.008322991677008323,0.5066005133994865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029090990909009094,0.0,0.0,0.0,0.0,0.00817199182800817,0.007758992241007758,0.0,0.004726995273004727,0.0,0.0012269987730012268,0.006621993378006621,0.014436985563014435,0.0,0.06775995224004774,0.0,0.0,0.0,0.0,0.012346987653012344,0.007917992082007917,0.0,0.008406991593008405,0.0,0.0,-0.018730225714218732,0.0,-0.016383228061216386,0.03733598266401734,0.014880985119014879,0.0,0.010186989813010186,0.009825990174009824,0.01192298807701192,0.005168994831005168,0.0,0.0,0.01343998656001344,0.007498992501007498,-0.017338227106217338,-0.01205523238921206,0.0,0.0,0.02962799037200963,0.0,-0.016696227748216698,0.0,0.0,0.0,0.0,0.0,0.03333798666201334,-0.018765225679218768,0.004939995060004939,0.0,0.008476991523008476,-0.017374227070217376,0.0066819933180066815,0.0,0.0,0.0,0.006919993080006918,0.004996995003004996,0.0,0.0,0.0025259974740025255,0.0,0.0,0.0,0.0034079965920034076
2021-09-22,0.009000990999009001,0.0,0.0112009887990112,0.016659983340016657,0.017105982894017102,0.012055987944012055,0.003945996054003946,0.0,0.004814995185004814,0.0,0.0,0.0,0.03565698434301566,0.0,0.0,0.0,-0.015752228692215754,0.0,0.0,0.04637397362602637,0.018612981387018612,0.0,0.0636059563940436,0.0,0.0,0.0,0.0071789928210071775,0.4821495178504821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007664992335007664,0.0,0.0,0.0,0.0,0.008263991736008263,0.006917993082006917,0.0,-0.01710622733821711,0.0,0.001004998995001005,0.025113994886005117,0.014059985940014058,0.0,0.04657195342804656,0.0,0.0,0.0,0.0,0.03128398871601129,0.0267989932010068,0.0,0.02853799146200854,0.0,0.0,-0.018611225833218614,0.0,0.00675999324000676,0.04200797799202201,0.03628398371601629,0.0,0.011096988903011095,0.009609990390009608,0.011655988344011653,0.006572993427006572,0.0,0.0,0.013896986103013894,0.007678992321007678,-0.017021227423217024,-0.014092230352214094,0.0,0.0,0.008166991833008166,0.0,-0.016800227644216802,0.0,0.0,0.0,0.0,0.0,0.03346798653201347,-0.018998225446219,0.004258995741004258,0.0,0.011294988705011293,-0.017274227170217274,0.0071789928210071775,0.0,0.0,0.0,0.008527991472008528,-0.017665226779217665,0.0,0.0,0.0032179967820032177,0.0,0.003931996068003932,0.0,0.0031289968710031288
2021-12-17,0.008142347414832225,0.0,0.010779374722181063,0.016209608630708052,0.015385662740826466,0.011314989608070064,0.0036882340927384635,0.0,-0.015374690144285646,0.0,0.0,0.0,0.03391197094264215,0.0,0.0,0.0,-0.013673737450593287,0.0,0.0,0.02408665147589432,0.018909708345180267,0.0,0.06067169110138439,0.0,0.0,0.0,-0.013271275424186971,0.4753557083531894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028437686464060745,0.0,0.0,0.0,0.0,0.00877407263538542,0.00782398193125708,0.0,-0.014590790227180808,0.0,0.0,0.006634616539787674,0.014180278960246361,0.0,0.052807623151377776,0.0,0.0,0.0,0.0,0.03215295158842351,0.02659356941769151,0.0,0.027810966990104644,0.0,0.0,-0.01640487279396748,0.0,0.006706699290785821,0.04045348059572389,0.03629971206945574,0.0,0.011512216023995544,0.00943383003688234,0.012619487171272618,0.006586561372455579,0.0,0.0,0.015064293809293066,0.007992175016919423,-0.015006267194739565,-0.013329342084713256,0.0,0.0,0.009952425384341223,0.00921858293320732,-0.014736958027815938,0.0,0.0,0.0,0.0,0.0,0.031599316014784974,-0.016707219888431924,0.004370016779262593,0.0,0.010871480459567583,0.005013755791648812,0.007944119849587324,0.0,0.0,0.0,0.029224589829123834,-0.015572917709530546,0.0,0.0,0.0039124915402882505,0.0,0.003046497378991081,0.0,0.0031746444918766734
2021-12-20,0.008233,0.0,0.010678,0.016439,0.015674,0.01135,0.0,0.0,0.004724,0.0,0.0,0.0,0.034348000000000004,0.0,0.0,0.0,-0.013647000000000003,0.0,0.0,0.023803,0.019111,0.0,0.060645000000000004,0.0,0.0,0.0,-0.013336000000000004,0.476622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028421000000000002,0.0,0.0,0.0,0.0,0.008738000000000001,0.007715,0.0,-0.014567000000000004,0.0,-0.018855000000000004,0.026616000000000004,0.014233,0.0,0.052046999999999996,0.0,0.0,0.0,0.0,0.032102000000000006,0.026670000000000006,0.0,0.027945000000000005,0.0,0.0,-0.016428000000000005,0.0,0.0067659999999999994,0.04027700000000001,0.036344,0.0,0.011567000000000001,0.009504,0.012718,0.006617,0.0,0.0,0.015114,0.008053,-0.014973000000000004,-0.012679000000000005,0.0,0.0,0.00989,0.00909,-0.014725000000000005,0.0,0.0,0.0,0.0,0.0,0.011424,-0.016699000000000006,0.004386,0.0,0.010993999999999999,0.005048,0.008003,0.0,0.0,0.0,0.029492000000000004,-0.015538000000000003,0.0,0.0,0.003862,0.0,0.0030259999999999996,0.0,0.003158
